"name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y"
"2361","Klay Thompson","Golden State Warriors","3/28/17",2016,1,8,6,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",-232,56
"2362","Klay Thompson","Golden State Warriors","3/28/17",2016,3,3,24,"shot_no","Jump Shot","2PT Field Goal",18,"Houston Rockets",-178,62
"2363","Klay Thompson","Golden State Warriors","12/7/16",2016,2,7,5,"shot_no","Jump Shot","2PT Field Goal",13,"Los Angeles Clippers",101,95
"2364","Klay Thompson","Golden State Warriors","12/7/16",2016,4,4,11,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",60,249
"2365","Klay Thompson","Golden State Warriors","12/7/16",2016,1,10,52,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-230,-5
"2366","Klay Thompson","Golden State Warriors","12/7/16",2016,3,7,19,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",236,7
"2367","Klay Thompson","Golden State Warriors","12/7/16",2016,1,11,42,"shot_no","Jump Shot","2PT Field Goal",16,"Los Angeles Clippers",-168,16
"2368","Klay Thompson","Golden State Warriors","12/7/16",2016,1,6,5,"shot_no","Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-114,139
"2369","Klay Thompson","Golden State Warriors","12/7/16",2016,3,10,15,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",156,213
"2370","Klay Thompson","Golden State Warriors","12/7/16",2016,3,7,34,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",135,208
"2371","Klay Thompson","Golden State Warriors","12/25/16",2016,2,11,21,"shot_yes","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",230,11
"2372","Klay Thompson","Golden State Warriors","1/8/17",2016,2,3,11,"shot_no","Jump Shot","2PT Field Goal",19,"Sacramento Kings",43,193
"2373","Klay Thompson","Golden State Warriors","11/25/16",2016,3,1,21,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",230,86
"2374","Klay Thompson","Golden State Warriors","11/25/16",2016,2,0,1,"shot_no","Jump Shot","2PT Field Goal",14,"Los Angeles Lakers",-142,11
"2375","Klay Thompson","Golden State Warriors","11/25/16",2016,1,9,15,"shot_no","Jump Shot","2PT Field Goal",14,"Los Angeles Lakers",14,143
"2376","Klay Thompson","Golden State Warriors","11/25/16",2016,2,9,22,"shot_no","Jump Shot","2PT Field Goal",16,"Los Angeles Lakers",54,158
"2377","Klay Thompson","Golden State Warriors","11/25/16",2016,1,10,46,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-15,243
"2378","Klay Thompson","Golden State Warriors","12/25/16",2016,3,4,46,"shot_yes","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",232,61
"2379","Klay Thompson","Golden State Warriors","12/25/16",2016,3,5,10,"shot_yes","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",-237,-11
"2380","Klay Thompson","Golden State Warriors","12/25/16",2016,2,10,5,"shot_no","Jump Shot","3PT Field Goal",22,"Cleveland Cavaliers",223,-1
"2381","Klay Thompson","Golden State Warriors","12/25/16",2016,2,8,4,"shot_yes","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-209,144
"2382","Klay Thompson","Golden State Warriors","12/25/16",2016,1,10,51,"shot_no","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",-233,-5
"2383","Klay Thompson","Golden State Warriors","12/25/16",2016,3,10,41,"shot_no","Jump Shot","3PT Field Goal",28,"Cleveland Cavaliers",-210,188
"2384","Klay Thompson","Golden State Warriors","12/25/16",2016,3,7,34,"shot_yes","Jump Shot","3PT Field Goal",22,"Cleveland Cavaliers",-225,-1
"2385","Klay Thompson","Golden State Warriors","12/25/16",2016,1,6,2,"shot_no","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",232,-16
"2386","Klay Thompson","Golden State Warriors","12/25/16",2016,1,9,31,"shot_no","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-166,210
"2387","Klay Thompson","Golden State Warriors","3/6/17",2016,1,7,51,"shot_no","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",151,203
"2388","Klay Thompson","Golden State Warriors","12/8/16",2016,1,9,30,"shot_no","Jump Shot","3PT Field Goal",23,"Utah Jazz",-232,-21
"2389","Klay Thompson","Golden State Warriors","1/8/17",2016,2,4,36,"shot_yes","Jump Shot","3PT Field Goal",24,"Sacramento Kings",109,224
"2390","Klay Thompson","Golden State Warriors","1/8/17",2016,2,2,22,"shot_no","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-222,11
"2391","Klay Thompson","Golden State Warriors","1/8/17",2016,3,6,6,"shot_no","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-227,33
"2392","Klay Thompson","Golden State Warriors","1/8/17",2016,3,5,59,"shot_yes","Jump Shot","2PT Field Goal",19,"Sacramento Kings",197,2
"2393","Klay Thompson","Golden State Warriors","1/8/17",2016,4,10,59,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",210,139
"2394","Klay Thompson","Golden State Warriors","1/8/17",2016,3,9,33,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",207,146
"2395","Klay Thompson","Golden State Warriors","1/8/17",2016,1,9,29,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",132,223
"2396","Klay Thompson","Golden State Warriors","1/8/17",2016,2,9,12,"shot_no","Jump Shot","2PT Field Goal",20,"Sacramento Kings",163,120
"2397","Klay Thompson","Golden State Warriors","1/8/17",2016,1,11,6,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",159,198
"2398","Klay Thompson","Golden State Warriors","12/8/16",2016,4,9,42,"shot_yes","Jump Shot","2PT Field Goal",20,"Utah Jazz",-192,75
"2399","Klay Thompson","Golden State Warriors","3/6/17",2016,3,7,2,"shot_yes","Jump Shot","3PT Field Goal",24,"Atlanta Hawks",240,16
"2400","Klay Thompson","Golden State Warriors","12/8/16",2016,4,9,4,"shot_no","Jump Shot","2PT Field Goal",20,"Utah Jazz",-187,80
"2401","Klay Thompson","Golden State Warriors","12/8/16",2016,1,6,49,"shot_no","Jump Shot","3PT Field Goal",25,"Utah Jazz",-145,210
"2402","Klay Thompson","Golden State Warriors","12/8/16",2016,1,11,18,"shot_no","Jump Shot","3PT Field Goal",23,"Utah Jazz",-7,239
"2403","Klay Thompson","Golden State Warriors","12/8/16",2016,4,7,36,"shot_no","Jump Shot","2PT Field Goal",18,"Utah Jazz",128,139
"2404","Klay Thompson","Golden State Warriors","12/8/16",2016,1,3,26,"shot_no","Jump Shot","3PT Field Goal",22,"Utah Jazz",-228,2
"2405","Klay Thompson","Golden State Warriors","1/20/17",2016,4,8,34,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-150,218
"2406","Klay Thompson","Golden State Warriors","1/20/17",2016,2,8,47,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-1,262
"2407","Klay Thompson","Golden State Warriors","1/20/17",2016,1,9,41,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",195,154
"2408","Klay Thompson","Golden State Warriors","1/20/17",2016,3,3,44,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",101,237
"2409","Klay Thompson","Golden State Warriors","2/27/17",2016,1,5,58,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-32,252
"2410","Klay Thompson","Golden State Warriors","1/20/17",2016,1,10,13,"shot_yes","Jump Shot","2PT Field Goal",19,"Houston Rockets",-37,193
"2411","Klay Thompson","Golden State Warriors","2/27/17",2016,4,8,20,"shot_yes","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",199,154
"2412","Klay Thompson","Golden State Warriors","2/8/17",2016,3,11,3,"shot_yes","Jump Shot","3PT Field Goal",23,"Chicago Bulls",238,7
"2413","Klay Thompson","Golden State Warriors","2/8/17",2016,4,8,34,"shot_yes","Jump Shot","2PT Field Goal",22,"Chicago Bulls",92,205
"2414","Klay Thompson","Golden State Warriors","2/8/17",2016,2,9,48,"shot_no","Jump Shot","2PT Field Goal",18,"Chicago Bulls",-174,65
"2415","Klay Thompson","Golden State Warriors","2/8/17",2016,3,10,35,"shot_yes","Jump Shot","3PT Field Goal",22,"Chicago Bulls",228,16
"2416","Klay Thompson","Golden State Warriors","2/8/17",2016,1,3,35,"shot_yes","Jump Shot","3PT Field Goal",23,"Chicago Bulls",-230,7
"2417","Klay Thompson","Golden State Warriors","2/8/17",2016,2,10,14,"shot_no","Jump Shot","2PT Field Goal",14,"Chicago Bulls",91,111
"2418","Klay Thompson","Golden State Warriors","2/8/17",2016,1,6,41,"shot_no","Jump Shot","3PT Field Goal",23,"Chicago Bulls",230,3
"2419","Klay Thompson","Golden State Warriors","2/8/17",2016,1,10,18,"shot_no","Jump Shot","3PT Field Goal",26,"Chicago Bulls",-83,252
"2420","Klay Thompson","Golden State Warriors","2/8/17",2016,4,7,59,"shot_yes","Jump Shot","2PT Field Goal",14,"Chicago Bulls",71,131
"2421","Klay Thompson","Golden State Warriors","11/3/16",2016,3,8,26,"shot_yes","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-53,252
"2422","Klay Thompson","Golden State Warriors","11/3/16",2016,3,7,41,"shot_yes","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",220,124
"2423","Klay Thompson","Golden State Warriors","11/3/16",2016,2,10,6,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",137,213
"2424","Klay Thompson","Golden State Warriors","11/3/16",2016,1,5,57,"shot_yes","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",210,131
"2425","Klay Thompson","Golden State Warriors","11/3/16",2016,2,10,12,"shot_no","Jump Shot","2PT Field Goal",11,"Oklahoma City Thunder",56,95
"2426","Klay Thompson","Golden State Warriors","11/3/16",2016,3,10,17,"shot_no","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-235,2
"2427","Klay Thompson","Golden State Warriors","11/3/16",2016,3,9,46,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",168,195
"2428","Klay Thompson","Golden State Warriors","11/3/16",2016,2,7,46,"shot_no","Jump Shot","2PT Field Goal",11,"Oklahoma City Thunder",0,115
"2429","Klay Thompson","Golden State Warriors","11/3/16",2016,3,7,14,"shot_no","Jump Shot","2PT Field Goal",13,"Oklahoma City Thunder",138,3
"2430","Klay Thompson","Golden State Warriors","11/3/16",2016,1,8,4,"shot_no","Jump Shot","2PT Field Goal",18,"Oklahoma City Thunder",40,178
"2431","Klay Thompson","Golden State Warriors","12/20/16",2016,4,9,2,"shot_yes","Jump Shot","2PT Field Goal",14,"Utah Jazz",-58,129
"2432","Klay Thompson","Golden State Warriors","12/20/16",2016,2,6,40,"shot_yes","Jump Shot","2PT Field Goal",18,"Utah Jazz",138,121
"2433","Klay Thompson","Golden State Warriors","12/20/16",2016,3,7,25,"shot_no","Jump Shot","3PT Field Goal",25,"Utah Jazz",174,193
"2434","Klay Thompson","Golden State Warriors","12/20/16",2016,2,8,13,"shot_yes","Jump Shot","2PT Field Goal",19,"Utah Jazz",141,134
"2435","Klay Thompson","Golden State Warriors","2/27/17",2016,1,8,44,"shot_yes","Jump Shot","2PT Field Goal",20,"Philadelphia 76ers",-204,-21
"2436","Klay Thompson","Golden State Warriors","1/20/17",2016,2,9,32,"shot_yes","Jump Shot","2PT Field Goal",21,"Houston Rockets",-212,16
"2437","Klay Thompson","Golden State Warriors","11/16/16",2016,3,11,26,"shot_yes","Jump Shot","3PT Field Goal",26,"Toronto Raptors",-150,224
"2438","Klay Thompson","Golden State Warriors","11/16/16",2016,3,10,53,"shot_yes","Jump Shot","3PT Field Goal",24,"Toronto Raptors",240,36
"2439","Klay Thompson","Golden State Warriors","11/16/16",2016,1,11,22,"shot_no","Jump Shot","3PT Field Goal",25,"Toronto Raptors",222,115
"2440","Klay Thompson","Golden State Warriors","11/16/16",2016,3,8,55,"shot_no","Jump Shot","3PT Field Goal",23,"Toronto Raptors",232,26
"2441","Klay Thompson","Golden State Warriors","11/16/16",2016,3,5,48,"shot_yes","Jump Shot","3PT Field Goal",26,"Toronto Raptors",230,134
"2442","Klay Thompson","Golden State Warriors","11/16/16",2016,2,9,11,"shot_no","Jump Shot","3PT Field Goal",25,"Toronto Raptors",212,149
"2443","Klay Thompson","Golden State Warriors","11/16/16",2016,3,9,7,"shot_no","Jump Shot","3PT Field Goal",27,"Toronto Raptors",-219,159
"2444","Klay Thompson","Golden State Warriors","11/16/16",2016,3,4,46,"shot_no","Jump Shot","3PT Field Goal",23,"Toronto Raptors",230,7
"2445","Klay Thompson","Golden State Warriors","11/16/16",2016,1,6,45,"shot_no","Jump Shot","3PT Field Goal",22,"Toronto Raptors",-228,2
"2446","Klay Thompson","Golden State Warriors","11/16/16",2016,3,4,53,"shot_no","Jump Shot","2PT Field Goal",4,"Toronto Raptors",43,16
"2447","Klay Thompson","Golden State Warriors","11/16/16",2016,1,4,3,"shot_no","Jump Shot","3PT Field Goal",22,"Toronto Raptors",227,-6
"2448","Klay Thompson","Golden State Warriors","11/16/16",2016,3,9,49,"shot_no","Jump Shot","3PT Field Goal",26,"Toronto Raptors",112,237
"2449","Klay Thompson","Golden State Warriors","11/21/16",2016,1,5,24,"shot_no","Jump Shot","3PT Field Goal",23,"Indiana Pacers",230,-15
"2450","Klay Thompson","Golden State Warriors","11/21/16",2016,2,1,6,"shot_no","Jump Shot","2PT Field Goal",17,"Indiana Pacers",-171,-19
"2451","Klay Thompson","Golden State Warriors","11/21/16",2016,3,10,24,"shot_yes","Jump Shot","3PT Field Goal",24,"Indiana Pacers",-248,-21
"2452","Klay Thompson","Golden State Warriors","2/27/17",2016,4,9,14,"shot_yes","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",213,129
"2453","Klay Thompson","Golden State Warriors","1/20/17",2016,2,7,51,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-120,237
"2454","Klay Thompson","Golden State Warriors","1/20/17",2016,2,3,6,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",241,47
"2455","Klay Thompson","Golden State Warriors","1/20/17",2016,2,7,22,"shot_yes","Jump Shot","3PT Field Goal",24,"Houston Rockets",240,23
"2456","Klay Thompson","Golden State Warriors","1/20/17",2016,3,4,44,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",233,31
"2457","Klay Thompson","Golden State Warriors","1/20/17",2016,1,9,16,"shot_no","Jump Shot","2PT Field Goal",3,"Houston Rockets",30,23
"2458","Klay Thompson","Golden State Warriors","1/20/17",2016,2,0,47,"shot_no","Jump Shot","2PT Field Goal",7,"Houston Rockets",-7,75
"2459","Klay Thompson","Golden State Warriors","1/20/17",2016,2,1,45,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",210,139
"2460","Klay Thompson","Golden State Warriors","2/28/17",2016,1,6,15,"shot_yes","Jump Shot","3PT Field Goal",23,"Washington Wizards",235,31
"2461","Klay Thompson","Golden State Warriors","2/28/17",2016,1,5,59,"shot_no","Jump Shot","3PT Field Goal",28,"Washington Wizards",192,213
"2462","Klay Thompson","Golden State Warriors","1/2/17",2016,3,4,6,"shot_no","Jump Shot","2PT Field Goal",13,"Denver Nuggets",60,124
"2463","Klay Thompson","Golden State Warriors","1/2/17",2016,4,5,4,"shot_yes","Jump Shot","2PT Field Goal",15,"Denver Nuggets",0,159
"2464","Klay Thompson","Golden State Warriors","1/2/17",2016,4,1,16,"shot_no","Jump Shot","2PT Field Goal",22,"Denver Nuggets",-156,169
"2465","Klay Thompson","Golden State Warriors","1/2/17",2016,3,6,13,"shot_no","Jump Shot","3PT Field Goal",23,"Denver Nuggets",232,61
"2466","Klay Thompson","Golden State Warriors","1/2/17",2016,2,4,27,"shot_no","Jump Shot","2PT Field Goal",8,"Denver Nuggets",-61,61
"2467","Klay Thompson","Golden State Warriors","1/2/17",2016,1,9,24,"shot_no","Jump Shot","3PT Field Goal",25,"Denver Nuggets",107,232
"2468","Klay Thompson","Golden State Warriors","1/2/17",2016,1,6,52,"shot_no","Jump Shot","2PT Field Goal",18,"Denver Nuggets",148,110
"2469","Klay Thompson","Golden State Warriors","1/28/17",2016,1,7,9,"shot_no","Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",4,185
"2470","Klay Thompson","Golden State Warriors","2/28/17",2016,4,3,7,"shot_no","Jump Shot","3PT Field Goal",27,"Washington Wizards",199,183
"2471","Klay Thompson","Golden State Warriors","1/28/17",2016,2,8,30,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",151,214
"2472","Klay Thompson","Golden State Warriors","1/28/17",2016,3,8,48,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",119,237
"2473","Klay Thompson","Golden State Warriors","1/28/17",2016,3,10,51,"shot_yes","Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-150,90
"2474","Klay Thompson","Golden State Warriors","1/28/17",2016,2,1,34,"shot_yes","Jump Shot","3PT Field Goal",22,"Los Angeles Clippers",-227,21
"2475","Klay Thompson","Golden State Warriors","1/28/17",2016,2,7,58,"shot_no","Jump Shot","2PT Field Goal",14,"Los Angeles Clippers",100,100
"2476","Klay Thompson","Golden State Warriors","2/27/17",2016,2,11,8,"shot_yes","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-223,144
"2477","Klay Thompson","Golden State Warriors","2/27/17",2016,3,5,34,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",4,254
"2478","Klay Thompson","Golden State Warriors","2/27/17",2016,4,6,56,"shot_no","Jump Shot","2PT Field Goal",7,"Philadelphia 76ers",-74,-16
"2479","Klay Thompson","Golden State Warriors","2/27/17",2016,2,0,6,"shot_no","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",151,218
"2480","Klay Thompson","Golden State Warriors","2/27/17",2016,1,11,40,"shot_no","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",-248,31
"2481","Klay Thompson","Golden State Warriors","2/27/17",2016,4,9,58,"shot_no","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",245,2
"2482","Klay Thompson","Golden State Warriors","2/27/17",2016,2,0,45,"shot_no","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",240,33
"2483","Klay Thompson","Golden State Warriors","2/27/17",2016,1,4,46,"shot_no","Jump Shot","2PT Field Goal",20,"Philadelphia 76ers",204,-19
"2484","Klay Thompson","Golden State Warriors","2/28/17",2016,4,0,1,"shot_no","Jump Shot","3PT Field Goal",25,"Washington Wizards",-210,146
"2485","Klay Thompson","Golden State Warriors","3/16/17",2016,4,10,54,"shot_no","Jump Shot","2PT Field Goal",10,"Orlando Magic",42,95
"2486","Klay Thompson","Golden State Warriors","3/16/17",2016,2,2,37,"shot_no","Jump Shot","3PT Field Goal",28,"Orlando Magic",89,272
"2487","Klay Thompson","Golden State Warriors","3/16/17",2016,1,3,24,"shot_yes","Jump Shot","3PT Field Goal",26,"Orlando Magic",132,228
"2488","Klay Thompson","Golden State Warriors","3/16/17",2016,3,10,5,"shot_yes","Jump Shot","2PT Field Goal",12,"Orlando Magic",-60,110
"2489","Klay Thompson","Golden State Warriors","3/16/17",2016,3,9,14,"shot_no","Jump Shot","3PT Field Goal",23,"Orlando Magic",-233,7
"2490","Klay Thompson","Golden State Warriors","3/16/17",2016,1,11,22,"shot_yes","Jump Shot","3PT Field Goal",24,"Orlando Magic",125,208
"2491","Klay Thompson","Golden State Warriors","3/16/17",2016,2,4,12,"shot_yes","Jump Shot","2PT Field Goal",21,"Orlando Magic",89,193
"2492","Klay Thompson","Golden State Warriors","3/16/17",2016,1,8,53,"shot_yes","Jump Shot","2PT Field Goal",9,"Orlando Magic",12,95
"2493","Klay Thompson","Golden State Warriors","3/16/17",2016,1,2,42,"shot_no","Jump Shot","3PT Field Goal",25,"Orlando Magic",-1,252
"2494","Klay Thompson","Golden State Warriors","3/16/17",2016,2,6,19,"shot_yes","Jump Shot","2PT Field Goal",12,"Orlando Magic",-7,121
"2495","Klay Thompson","Golden State Warriors","3/16/17",2016,2,2,16,"shot_no","Jump Shot","2PT Field Goal",5,"Orlando Magic",22,51
"2496","Klay Thompson","Golden State Warriors","2/28/17",2016,4,7,39,"shot_no","Jump Shot","2PT Field Goal",14,"Washington Wizards",-32,144
"2497","Klay Thompson","Golden State Warriors","11/4/16",2016,4,9,24,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-176,183
"2498","Klay Thompson","Golden State Warriors","2/10/17",2016,3,5,46,"shot_yes","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",220,129
"2499","Klay Thompson","Golden State Warriors","2/10/17",2016,4,11,43,"shot_yes","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",-2,203
"2500","Klay Thompson","Golden State Warriors","2/28/17",2016,1,7,9,"shot_yes","Jump Shot","3PT Field Goal",25,"Washington Wizards",-104,237
"2501","Klay Thompson","Golden State Warriors","2/28/17",2016,3,11,22,"shot_no","Jump Shot","3PT Field Goal",23,"Washington Wizards",233,46
"2502","Klay Thompson","Golden State Warriors","2/28/17",2016,2,0,37,"shot_yes","Jump Shot","3PT Field Goal",26,"Washington Wizards",222,149
